"Data Source","World Development Indicators",

"Last Updated Date","2017-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Tunisia","TUN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","991047619.047619","1040952380.95238","1085714285.71429","1214666666.66667","1289904761.90476","1439238095.2381","1685217058.71103","2237476420.03773","2730787476.28084","3545933562.42841","4328610489.68432","4507929104.47761","5109324009.32401","5968044209.51466","7188191881.91882","8744134354.16152","8428513568.24625","8133401049.60217","8350176782.55746","8254891864.05767","8410185739.96405","9018136020.15113","9696271268.25148","10096292842.1543","10102075213.3151","12290568181.8182","13074782608.6957","15497286295.7938","14608946896.483","15632463424.2784","18030876599.3444","19587322786.1105","20746360430.4187","21803372266.6198","22943685719.103","21473188881.5933","22066101341.4888","23142294436.2383","27453084982.5378","31183139301.4853","32273007553.5687","34378437265.2141","38908069299.204","44856586316.0458","43454935940.1614","44050929160.2627","45810626509.4474","45044176963.9542","46255308672.3703","47603227896.5659","43156606851.5498","42062549394.7859",
"Turkey","TUR","GDP (current US$)","NY.GDP.MKTP.CD","13995067817.5092","8022222222.22222","8922222222.22222","10355555555.5556","11177777777.7778","11944444444.4444","14122222222.2222","15666666666.6667","17500000000","19466666666.6667","17086956521.7391","16256619963.7997","20431095406.3604","25724381625.4417","35599913836.4328","44633707242.7642","51280134554.2889","58676813687.3681","65147022485.7919","89394085658.2038","68789289565.7434","71040020140.4436","64546332580.7583","61678280115.4987","59989909457.8379","67234948264.5987","75728009962.7878","87172789528.3316","90852814004.9917","107143348667.094","150676291094.21","150027833333.333","158459130434.783","180169736363.636","130690172297.297","169485941048.035","181475555282.555","189834649111.257","275768695818.949","255884300382.044","272979390595.01","200254104151.474","238423907922.754","311825946795.017","404776328437.599","501422832613.554","552504962256.438","675754121015.013","764322933264.927","644656538878.423","771876943465.616","832546462299.564","873981840596.288","950595641011.836","934167774215.031","859383637728.94","857748989287.642",
"Tuvalu","TUV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8824447.74022325","9365165.91369372","9742949.47121034","9630762.95389637","10886825.5592923","11025945.1445515","12334846.2320995","12700905.4475286","12757632.8684508","13687141.1058778","13742057.0500928","13196544.946726","15450994.2410084","18231078.5394643","21534931.6075894","21839098.8927071","22902861.4457831","27030374.0272781","30290219.7617849","27101076.2751521","31823518.6204366","39312016.5033522","39875750.6730172","38322359.5288666","37259689.9224806","32673277.7402149","34218878.4390841",
"Tanzania","TZA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5100405772.46327","4420168102.39306","4258743262.82876","4956588278.56144","4601413263.52894","4257702196.53864","4510846967.8742","5255221424.80962","6496195450.61034","7683852496.84499","9345174219.07253","9697847263.63196","10185786382.8283","10383560602.8537","10805599892.7355","11659129888.8021","12825801580.9281","16929976600.142","18610460326.5437","21501741757.484","27368386358.131","28573777052.4542","31407908612.0943","33878631649.4157","39087748240.4403","44333456244.744","48197218326.7942","45628247290.4618","47431038892.2441",
"Uganda","UGA","GDP (current US$)","NY.GDP.MKTP.CD","423008385.744235","441524109.014675","449012578.616352","516147798.742138","589056603.773585","884873949.579832","925770308.123249","967647058.823529","1037815126.05042","1169047619.04762","1260084033.61345","1417787114.84594","1491596638.65546","1702521008.40336","2100142653.35235","2359555555.55556","2447300000","2936470588.23529","2420260869.56522","2139025000","1244610000","1337300000","2177500000","2240333333.33333","3615647477.05434","3519666338.52454","3923232122.12784","6269511614.66235","6508931651.66667","5276480985.99937","4304398865.88268","3321729057.12215","2857457860.05088","3220439044.18949","3990430446.71216","5755818947.42125","6044585326.938","6269333313.17108","6584815846.52754","5998563257.94659","6193246837.09687","5840503868.57245","6178563590.89254","6336696288.98214","7940362799.17997","9013834373.41246","9942597779.99265","12292813603.2327","14239026629.639","21203769124.656","20179411062.934","20508595015.4506","23516083900.4013","24879053946.9135","27927875335.8068","27856380083.2478","25527910090.6285",
"Ukraine","UKR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","64087694038.2333","74703517902.6642","82709161099.1244","81456918678.5008","77464561149.5103","73942235330.437","65648559903.0571","52549555149.1978","48213868178.0873","44558077827.135","50150399791.647","41883241471.7365","31580639045.454","31261527363.144","38009344576.6088","42392896031.2394","50132953288.203","64883060725.7003","86142018069.3504","107753069306.931","142719009900.99","179992405832.321","117227769791.56","136013155905.036","163159671670.265","175781379051.433","183310146378.081","133503411375.739","91030959454.6961","93270479388.5243",
"Upper middle income","UMC","GDP (current US$)","NY.GDP.MKTP.CD","217198647348.494","198163003670.2","208389042802.748","218098552786.484","246119837319.701","274662862506.164","301790005708.953","306050686739.129","322082966685.997","360349217563.025","394712327560.652","432720300458.596","494632159315.49","642140455074.472","822217878924.844","906913549605.54","984885444867.622","1099899948045.69","1175443653695.94","1426467211025.1","1630719856470.39","1773950086597.61","1749446371405.03","1724517465799.49","1770310443963.72","1867008281184.46","1949731563473.3","1947828103084.38","2143335758799.66","2330524136589.06","2668016557510.31","2945883449408.78","2871295456915.82","3115112542376.69","3394104181360.42","3790108844101.48","4119760606241.92","4389848846126.91","4336871558815.34","4105143075774.15","4516745939516.19","4570215302631.64","4585099461562.07","5167508901821.26","6206949763569.09","7473673674144.63","8886248909977.84","11053091998253.6","13518836281583.6","13009912111056.7","15772171277711.6","18884745299009.3","20141382977240.6","21474040434046.4","22099616834721.7","20679546893865.4","20477486644322.6",
"Uruguay","URY","GDP (current US$)","NY.GDP.MKTP.CD","1242289212.04285","1547388812.89969","1710004464.40897","1539681533.63786","1975701727.50862","1890769326.14221","1809183974.52669","1597721080.00991","1593675330.16467","2004435483.87097","2137096774.19355","2807258064.51613","2189418001.37898","3964295672.52444","4090209681.97172","3538283322.07726","3667161241.48372","4114667062.64917","4910257282.93153","7181185277.98651","10163020115.7344","11048335541.4933","9178802162.6616","5102281255.99986","4850241442.17643","4732017873.38369","5880112788.40947","7367494080.40014","8213515458.51139","8438951476.06644","9298839655.23139","11206193313.0458","12878157305.7481","15002144584.3663","17474578502.4346","19297663096.5506","20515465834.0682","23969746849.9221","25385928198.3212","23983945190.6202","22823255801.8447","20898788416.6348","13606494599.4261","12045631092.5353","13686329890.1191","17362857683.8545","19579457966.0538","23410572621.533","30366213095.4256","31660911290.3226","40284481661.8726","47962439293.3697","51264390121.4144","57531233350.9101","57236013077.5187","53274304214.8174","52419720713.7316",
"United States","USA","GDP (current US$)","NY.GDP.MKTP.CD","543300000000","563300000000","605100000000","638600000000","685800000000","743700000000","815000000000","861700000000","942500000000","1019900000000","1075884000000","1167770000000","1282449000000","1428549000000","1548825000000","1688923000000","1877587000000","2085951000000","2356571000000","2632143000000","2862505000000","3210956000000","3344991000000","3638137000000","4040693000000","4346734000000","4590155000000","4870217000000","5252629000000","5657693000000","5979589000000","6174043000000","6539299000000","6878718000000","7308755000000","7664060000000","8100201000000","8608515000000","9089168000000","9660624000000","10284779000000","10621824000000","10977514000000","11510670000000","12274928000000","13093726000000","13855888000000","14477635000000","14718582000000","14418739000000","14964372000000","15517926000000","16155255000000","16691517000000","17393103000000","18036648000000","18569100000000",
"Uzbekistan","UZB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13360607990.6751","13677622222.2222","12941297376.0933","13099013835.5111","12899156990.6156","13350468917.4115","13948892215.5689","14744603773.5849","14988971210.8383","17078465982.0282","13760374487.51","11401351420.1718","9687951055.22541","10128112401.4248","12030023547.8807","14307509838.8053","17330833852.919","22311393927.8817","29549438883.8338","33689223673.2577","39332770928.9426","45915191189.3237","51821573338.1312","57690453460.6205","63067077178.5381","66903804142.5395","67220335569.6147",
"St. Vincent and the Grenadines","VCT","GDP (current US$)","NY.GDP.MKTP.CD","13066557.7786852","13999883.3343055","14524878.959342","13708219.0981742","14758210.3482471","15108207.4316047","16099865.8344514","15835177.9329133","15350000","16650000","18450000","20051648.1847182","27585488.9918284","30165373.6218865","32924215.8581726","33237164.715642","32792480.9729606","49353148.1481481","60844777.7777778","71096370.3703704","82340333.3333333","102086555.555556","113759185.185185","122255333.333333","135025000","145641703.703704","160846666.666667","175580629.62963","200726703.703704","214745000","240365259.259259","254829629.62963","277954111.111111","286307814.814815","289438481.481481","316008481.481481","331489703.703704","347770000","373619851.851852","390719148.148148","396270000","430040370.37037","461883444.444444","481806296.296296","521975111.111111","550728666.666667","610930044.444444","651833314.814815","695428851.851852","674922481.481482","681225962.962963","676129407.407407","692933740.740741","721207148.148148","727912814.814815","737683555.555555","770796555.555556",
"Venezuela, RB","VEN","GDP (current US$)","NY.GDP.MKTP.CD","8736939393.93939","9058121212.12121","10022000000","10823878787.8788","9111000000","9496244444.44444","9984400000","10356422222.2222","11343444444.4444","11795044444.4444","12848755555.5556","14625295454.5455","15922863636.3636","19466279069.7674","28985627906.9767","31303581395.3488","36187023255.814","42263209302.3256","46426511627.907","55653325581.3953","67018023255.814","75367139534.8837","76559883720.9302","78540255813.9535","56091900000","57935746666.6667","58793864197.5309","45343793103.4483","58428406896.5517","42119835734.8703","47028010660.9808","51749026408.4507","58450099415.2047","58124193832.5991","56531046464.6465","74906532239.819","68263823148.8138","85843534588.6206","91331203433.1629","97976886247.3172","117140723529.412","122903960204.505","92893587733.6549","83620628582.1082","112453382329.615","145510008134.75","183477522123.894","230364012575.687","315953388510.678","329787628928.472","393190682070.491","316482190800.364","381286237847.667","371006299120.244","","","",
"British Virgin Islands","VGB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP (current US$)","NY.GDP.MKTP.CD","24200000","25700000","36900000","41400000","53800000","66500000","84100000","115400000","173800000","211300000","219000000","257000000","307100000","351600000","395400000","399800000","440000000","461800000","512900000","606700032","727800000","821800000","832600000","916899968","985400000","990400000","1035600000","1147800064","1204600064","1343900032","1564700032","1671200000","1770899968","1996000000","","","","","","","","","3269000000","3453000000","3799000000","4439000000","4504000000","4803000000","4250000000","4203000000","4339000000","4239000000","4095000000","3764000000","3624000000","3765000000","",
